price,mrp,discount_percent,rating,review_count,fraud
7820,13406,41.67,3.0,16157,0
3300,5431,39.23,1.6,832,0
662,3288,79.84,2.2,237,0
11919,15894,25.01,3.2,816,0
6314,16817,62.45,2.0,2484,0
2741,11362,75.87,3.6,8856,0
8575,19389,55.77,1.9,10432,0
7034,10059,30.07,2.1,15263,0
8045,15594,48.41,2.1,12108,0
9222,12325,25.17,3.2,14530,0
2506,3971,36.87,1.6,15645,0
1065,6271,83.01,4.2,14421,0
6258,9552,34.48,4.0,9494,0
2114,15962,86.75,2.8,5281,1
13221,17080,22.59,5.0,2031,0
4554,13662,66.66,3.4,9571,0
6146,10588,41.95,1.7,10982,0
983,4791,79.47,4.1,7938,0
7014,8143,13.86,2.0,7647,0
3640,3903,6.72,4.7,5594,0
1788,15343,88.34,3.3,8830,0
2998,3404,11.91,2.1,1282,0
2023,7120,71.58,3.2,17355,0
2790,5715,51.17,4.0,5009,0
2240,4962,54.85,4.9,3469,0
14027,17963,21.91,1.6,19313,0
6908,17259,59.97,4.8,2678,0
1196,3385,64.66,3.4,16819,0
3250,3459,6.04,4.4,41,0
15919,17560,9.34,3.2,18136,0
9647,10172,5.16,2.1,12195,0
11637,17549,33.68,2.1,14706,0
170,1476,88.46,2.6,699,1
917,9101,89.92,2.7,6119,1
5373,10315,47.9,2.7,7464,0
2620,3491,24.94,2.5,7977,0
1006,2149,53.14,1.7,7428,0
3685,10433,64.68,3.0,8034,0
7745,12597,38.51,2.9,1659,0
7409,8599,13.84,4.3,2056,0
5364,10464,48.74,5.0,17821,0
1310,2441,46.29,1.9,19921,0
835,6931,87.94,4.8,1526,0
2683,3249,17.41,4.4,17403,0
2802,4479,37.44,1.7,7813,0
6989,8920,21.65,2.8,2149,0
4710,7409,36.42,2.4,3918,0
16684,18558,10.1,3.7,12291,0
2077,14753,85.92,4.6,18597,0
1477,2993,50.63,4.5,6769,0
4730,12868,63.24,1.7,3084,0
3543,9520,62.78,3.4,12446,0
1563,6735,76.79,2.4,7747,0
10206,12815,20.35,2.9,17269,0
780,1355,42.39,2.6,18200,0
2790,8025,65.23,2.9,5879,0
1827,12483,85.36,2.1,10115,1
2202,4442,50.41,2.4,8427,0
2689,14362,81.27,2.4,18903,1
4105,9000,54.39,4.1,1165,0
4593,5310,13.49,1.7,19667,0
6213,14302,56.55,3.6,15945,0
8951,13264,32.52,4.6,3526,0
9380,13482,30.42,2.9,19286,0
2538,19299,86.85,1.8,17254,1
3739,4602,18.73,4.7,11656,0
6774,17033,60.22,2.7,4542,0
2405,5060,52.45,1.6,5622,0
10950,18219,39.9,3.6,3659,0
3144,7408,57.55,2.5,18275,0
2989,3675,18.64,1.8,1424,0
913,1306,30.04,3.8,6212,0
8711,10687,18.48,3.6,14587,0
10345,18227,43.24,1.9,1506,0
1526,3769,59.49,1.7,7675,0
6414,13024,50.75,2.2,19192,0
8077,12567,35.72,2.8,8821,0
6396,17792,64.05,3.4,6643,0
1042,2312,54.92,2.1,10596,0
12458,16568,24.8,4.9,10882,0
10434,14733,29.17,3.1,13268,0
2016,13345,84.89,3.4,1466,0
10761,15793,31.86,2.0,1464,0
16855,18260,7.69,4.4,8410,0
4675,12708,63.21,2.5,6486,0
4921,12831,61.64,3.1,2110,0
1383,11926,88.4,3.1,4696,0
2469,13322,81.46,2.1,13122,1
3887,5826,33.28,2.9,13432,0
11370,19617,42.04,2.5,4019,0
1561,4773,67.28,3.6,3208,0
3632,4886,25.65,1.6,10490,0
3484,8120,57.09,4.0,16516,0
10010,11777,15.0,2.8,3588,0
7019,16404,57.21,4.0,10641,0
9644,16490,41.51,4.5,18367,0
2546,14605,82.57,2.0,3092,1
6642,15446,57.0,2.0,10665,0
11556,15986,27.71,4.9,15318,0
1639,2993,45.21,1.5,4205,0
2307,12500,81.54,3.5,10248,0
5633,10557,46.64,5.0,11243,0
158,1158,86.32,3.9,15716,0
3369,13540,75.12,1.6,5233,0
7055,8144,13.36,5.0,15762,0
4893,5811,15.79,3.0,5107,0
9816,11093,11.51,2.0,17457,0
13013,18122,28.19,5.0,2400,0
1097,4437,75.27,2.7,5908,0
137,1093,87.4,4.9,18786,0
2532,3087,17.98,4.8,3057,0
11205,12181,8.01,3.6,10334,0
3234,5624,42.49,3.9,8080,0
16483,18166,9.26,4.8,7251,0
3049,6327,51.8,4.3,9935,0
3984,11278,64.67,2.7,4200,0
1196,3972,69.87,2.0,15117,0
8375,13944,39.94,1.6,7234,0
4582,18259,74.9,4.7,4678,0
15685,19072,17.75,2.9,18931,0
2733,18611,85.31,5.0,12228,0
4860,5199,6.5,4.3,16880,0
6059,16268,62.75,2.7,19785,0
6350,6975,8.96,3.4,11924,0
1573,12543,87.45,2.5,5007,1
6055,17032,64.45,5.0,7915,0
9078,19755,54.05,1.9,19890,0
3510,14468,75.73,2.2,18499,0
10821,13451,19.55,2.0,12276,0
3807,4050,5.98,2.6,8768,0
5911,6811,13.2,3.1,8537,0
7329,8798,16.69,1.9,7147,0
13722,14820,7.4,4.3,1714,0
2977,10722,72.23,1.9,2202,0
5448,19663,72.29,3.9,635,0
16170,18348,11.87,4.4,14117,0
7223,15678,53.92,1.6,6613,0
3518,3866,9.0,1.7,10508,0
3684,4830,23.71,4.2,18826,0
13270,19319,31.31,1.9,16751,0
8103,9024,10.2,4.9,9415,0
2020,9283,78.24,4.1,6734,0
5111,17603,70.96,1.5,17417,0
3990,18017,77.85,2.6,2863,0
6009,10246,41.34,3.9,3529,0
9647,10380,7.06,3.9,11833,0
1754,3135,44.03,3.0,10855,0
2221,2810,20.93,3.8,770,0
3392,17593,80.72,4.1,11101,0
12312,19017,35.26,3.0,15993,0
2910,7093,58.96,1.6,2818,0
8015,12315,34.91,4.7,12943,0
11398,12197,6.54,4.6,13258,0
6905,19609,64.78,2.5,10173,0
4330,9823,55.92,1.8,2989,0
4834,18629,74.05,1.9,15115,0
5940,14560,59.2,3.3,3699,0
6736,8040,16.22,2.6,14520,0
806,1794,55.03,3.7,9040,0
5874,9535,38.39,2.6,9225,0
15630,19790,21.02,2.9,19064,0
5360,8194,34.58,3.9,16103,0
8783,17306,49.25,1.6,3783,0
2113,16633,87.29,4.3,7992,0
730,1379,47.04,2.0,3883,0
1178,2610,54.85,3.6,12435,0
5401,12281,56.02,4.7,10602,0
5163,6250,17.38,3.5,13284,0
8292,17831,53.49,4.3,4638,0
944,2435,61.23,1.7,4794,0
4249,4963,14.37,4.6,10880,0
4345,9957,56.35,3.4,10833,0
6664,19633,66.06,2.4,8866,0
8337,15229,45.25,2.1,17484,0
2965,11244,73.63,3.7,7150,0
1064,2067,48.5,1.6,12384,0
2752,11195,75.41,4.1,16120,0
6503,19131,66.01,3.2,11572,0
1066,3433,68.94,2.4,16394,0
10550,12067,12.57,3.7,5724,0
10673,14470,26.24,4.7,14256,0
1517,2462,38.36,4.1,225,0
2212,4741,53.33,2.3,6590,0
13057,17129,23.77,1.9,14804,0
2561,4103,37.57,2.2,2147,0
1288,3546,63.66,2.5,8140,0
3495,4385,20.29,2.4,3393,0
6936,13411,48.28,2.9,5213,0
1550,4794,67.65,2.7,16681,0
11400,12124,5.97,2.4,2534,0
10418,13211,21.14,3.0,1724,0
6411,10415,38.44,2.8,8828,0
3527,4133,14.66,3.2,12846,0
13630,17807,23.45,2.8,13143,0
1480,12387,88.05,4.7,14445,0
4678,5723,18.25,3.8,12411,0
14063,17128,17.89,4.8,6022,0
8055,10756,25.1,3.9,10366,0
307,1088,71.69,2.7,2636,0
3227,14423,77.62,3.1,7337,0
4648,12567,63.01,4.4,3905,0
490,2270,78.39,2.8,15224,0
1141,2065,44.71,2.6,11768,0
4685,7022,33.28,4.7,4077,0
5868,17962,67.33,2.9,7515,0
5994,6893,13.04,3.7,4278,0
5983,8381,28.6,2.7,17418,0
4346,8897,51.15,1.7,564,0
2155,3176,32.14,1.9,3918,0
9194,14011,34.37,4.7,1746,0
815,1946,58.12,2.4,422,0
5241,6842,23.4,1.7,5866,0
12444,19544,36.32,4.1,6400,0
1099,4183,73.72,4.6,3599,0
2267,4432,48.85,2.1,18841,0
4194,4785,12.34,4.4,7498,0
9684,13673,29.17,3.7,6945,0
2490,13864,82.04,2.9,5559,1
18028,19901,9.41,4.0,17485,0
6004,11763,48.96,2.0,10272,0
3584,11562,69.0,3.6,8491,0
3291,17498,81.19,2.6,10676,1
1317,12650,89.59,2.9,10729,1
1680,7121,76.4,4.7,14616,0
6730,10718,37.2,3.6,15140,0
1555,10562,85.28,3.3,9048,0
4719,8812,46.44,4.7,8025,0
7016,7933,11.55,4.0,17708,0
522,4754,89.0,2.7,16155,1
7668,10220,24.96,3.1,9512,0
1025,4284,76.07,1.6,8241,0
12262,17342,29.29,2.6,8112,0
7120,15582,54.3,1.6,6830,0
742,3489,78.72,4.5,17843,0
6909,7566,8.68,2.7,8084,0
9597,11947,19.67,2.0,8735,0
7759,11282,31.23,4.9,17436,0
3267,7423,55.99,3.0,1719,0
1742,11356,84.66,4.7,4735,0
13975,16181,13.63,4.0,3078,0
5860,6665,12.07,3.2,17579,0
5178,9529,45.66,4.4,18505,0
2145,6250,65.67,2.3,10212,0
4482,19972,77.56,4.4,3283,0
6838,14536,52.95,3.9,9244,0
1974,4552,56.63,4.0,2114,0
4592,14101,67.43,4.9,5285,0
13815,18616,25.79,1.7,11098,0
10244,11207,8.59,4.3,3101,0
1268,1777,28.61,3.7,4460,0
1544,1971,21.61,2.4,17220,0
1692,3217,47.39,4.1,14861,0
763,6419,88.1,2.3,11670,1
7479,16124,53.61,2.3,16158,0
1081,8264,86.92,2.4,4436,1
5247,6873,23.65,3.4,16281,0
2028,2194,7.54,4.3,15781,0
14755,15904,7.22,4.7,6552,0
9324,17037,45.27,2.7,5245,0
1832,16724,89.05,4.7,18658,0
1898,6251,69.63,1.9,5616,0
2683,11697,77.05,2.7,19452,0
3048,11505,73.5,3.5,10298,0
5868,7178,18.24,3.7,19768,0
585,1541,62.0,3.2,18141,0
8947,16384,45.39,3.0,12745,0
2066,4277,51.67,3.2,2246,0
5264,8473,37.87,2.2,8346,0
929,2086,55.44,3.2,12578,0
611,5323,88.51,3.6,6540,0
9988,17054,41.43,3.7,7473,0
10547,12986,18.78,4.6,11887,0
6009,10878,44.76,4.4,17550,0
814,1969,58.63,4.6,4561,0
4458,13818,67.73,2.4,9188,0
12526,19645,36.24,2.1,18040,0
1277,6564,80.54,4.5,6989,0
12663,18194,30.4,1.5,7909,0
4836,7094,31.82,3.2,18382,0
2571,19056,86.51,2.8,19735,1
3730,9195,59.43,4.0,17232,0
7149,7551,5.32,4.2,10647,0
3355,10360,67.61,3.2,19721,0
6904,13526,48.95,3.2,17612,0
8993,18591,51.62,4.5,2921,0
2478,10686,76.81,3.5,4823,0
3388,5161,34.34,4.8,19027,0
2914,6746,56.8,3.1,9435,0
16727,18228,8.23,3.8,8795,0
8981,10053,10.66,2.8,13239,0
7637,18397,58.48,3.7,16153,0
17357,18413,5.73,1.7,12,0
10175,18937,46.26,3.4,19071,0
10225,11130,8.13,4.4,2051,0
6700,7460,10.18,3.6,17803,0
3734,9775,61.79,3.3,13587,0
460,3669,87.45,2.2,1183,1
3658,4283,14.58,3.0,950,0
2418,6162,60.75,4.6,12246,0
1404,8426,83.33,5.0,3354,0
2559,3697,30.78,2.5,4157,0
802,3583,77.6,3.8,10221,0
753,5843,87.11,3.8,8250,0
11603,17392,33.28,2.5,15753,0
604,1124,46.22,1.6,14860,0
10111,10762,6.04,4.6,9913,0
1192,1301,8.33,1.5,16448,0
3201,16378,80.45,4.0,12689,0
7702,15827,51.34,4.4,8968,0
2382,11675,79.59,3.0,5932,0
4101,9089,54.88,4.0,11899,0
6103,10934,44.18,2.6,9016,0
6874,9591,28.33,2.8,2211,0
15070,18384,18.03,4.2,13807,0
9650,18468,47.74,2.8,5925,0
8798,9485,7.24,1.8,19830,0
5435,9995,45.62,3.5,19433,0
4793,9587,50.01,4.6,18020,0
2044,9084,77.49,4.5,11393,0
569,2060,72.35,2.0,19859,0
1090,1936,43.66,2.1,139,0
5014,14030,64.26,4.3,18329,0
9640,12324,21.77,1.5,8726,0
11947,16070,25.66,3.9,3022,0
3001,11467,73.82,2.7,13937,0
1092,3772,71.05,1.7,8313,0
9135,16080,43.19,4.8,8604,0
4802,11614,58.65,4.4,2008,0
6680,9116,26.72,3.3,4780,0
7854,12533,37.33,3.9,11742,0
12037,18118,33.56,3.2,17628,0
2146,7802,72.49,2.8,16982,0
2333,3349,30.33,3.1,15069,0
11293,12475,9.47,1.6,9829,0
7090,9550,25.76,4.1,19366,0
6160,10749,42.69,2.9,12142,0
14769,17120,13.73,4.3,8213,0
9141,11658,21.59,3.7,4428,0
7422,12093,38.62,4.1,15105,0
3828,11196,65.8,2.2,14348,0
1423,3116,54.32,3.5,19951,0
1551,4555,65.94,4.4,12605,0
12824,18258,29.76,1.7,1106,0
3249,8895,63.46,2.6,19037,0
6895,10008,31.1,3.5,11613,0
12289,16089,23.62,2.4,6903,0
9038,19011,52.46,4.0,6830,0
4651,11428,59.29,1.5,13192,0
4615,8899,48.13,3.8,1476,0
9273,13386,30.72,3.3,309,0
987,4319,77.13,2.6,5511,0
561,2793,79.9,2.5,6587,0
4635,16467,71.85,2.3,13194,0
6562,9172,28.45,2.0,13418,0
5214,6477,19.49,3.4,7437,0
4392,8939,50.86,2.7,938,0
1459,7573,80.73,4.5,8033,0
6030,19863,69.64,3.8,7440,0
1695,2206,23.12,2.3,1656,0
3956,14213,72.17,3.2,16069,0
1631,10474,84.43,2.8,3356,1
3424,15048,77.25,2.1,14581,0
4326,7963,45.67,3.5,9517,0
4371,5339,18.13,4.5,16741,0
4053,12671,68.01,3.1,5941,0
7104,14187,49.92,4.4,3513,0
6050,6636,8.83,1.5,6207,0
6476,12392,47.74,3.2,3998,0
6245,16926,63.1,1.6,16517,0
7071,15892,55.5,2.9,9978,0
7634,11109,31.27,3.0,9931,0
2014,6993,71.19,3.6,11433,0
12510,18633,32.86,2.1,10909,0
7563,16879,55.19,4.8,18477,0
1317,6362,79.29,4.9,17321,0
11135,15189,26.69,2.5,19507,0
7355,11107,33.77,2.9,7526,0
6137,11033,44.37,3.5,15749,0
2266,7516,69.84,3.0,11850,0
12438,14270,12.83,2.6,12360,0
3033,11035,72.51,4.3,15485,0
14465,19864,27.18,2.7,18298,0
264,1663,84.11,3.6,8848,0
5477,8569,36.08,5.0,17169,0
4721,5055,6.59,4.6,2690,0
7161,18878,62.07,3.3,4199,0
1045,1532,31.75,1.9,1409,0
2104,5521,61.87,4.1,11840,0
4548,17247,73.62,1.7,15602,0
2773,3234,14.24,1.7,381,0
5902,19846,70.26,4.8,1215,0
11609,17925,35.23,1.6,1374,0
1247,8210,84.8,4.9,8601,0
5536,6181,10.43,3.2,8607,0
6030,14790,59.23,1.7,16236,0
2570,19870,87.06,4.3,14892,0
5477,8265,33.72,2.7,16020,0
10173,14247,28.59,4.9,2557,0
7798,11885,34.38,1.9,16520,0
5079,9800,48.16,3.5,15442,0
293,1157,74.66,3.9,11312,0
4388,9869,55.53,2.4,3024,0
9862,12196,19.13,2.7,6402,0
1947,5405,63.97,2.1,11090,0
9421,10858,13.23,5.0,14514,0
4340,8140,46.68,3.7,13390,0
11094,13385,17.11,4.9,19939,0
7117,13028,45.36,4.0,18310,0
7063,14711,51.99,1.9,1166,0
4621,19911,76.79,2.1,1258,0
17430,18769,7.13,4.0,19592,0
4808,6474,25.73,3.6,4126,0
1423,3889,63.4,3.8,16370,0
5185,7292,28.88,2.8,1244,0
6228,14524,57.11,3.6,17034,0
2273,2571,11.57,4.2,11082,0
2194,5587,60.71,3.9,8070,0
4364,7690,43.25,2.2,14238,0
11876,13434,11.59,2.9,11940,0
413,3037,86.38,4.6,9020,0
4501,9215,51.15,1.8,18576,0
6307,16259,61.21,4.4,19794,0
2659,12315,78.41,2.6,18044,0
1343,9861,86.38,1.6,2485,1
13737,17502,21.51,4.8,6175,0
6505,16069,59.52,3.8,9207,0
1593,11141,85.7,4.5,19679,0
4280,6470,33.85,3.3,951,0
15805,19511,18.99,3.8,2488,0
10010,15533,35.55,4.1,3185,0
584,3437,82.99,2.1,14382,1
8104,19536,58.52,2.8,11470,0
14336,16922,15.28,4.4,2646,0
6990,9563,26.9,1.5,6860,0
1647,1775,7.18,2.0,14826,0
9773,18637,47.56,3.4,10568,0
8349,8900,6.19,4.9,19609,0
870,1212,28.18,3.6,16668,0
604,1200,49.63,3.6,13950,0
16824,18029,6.68,2.2,13693,0
6721,8331,19.32,3.0,18417,0
5162,12418,58.42,3.2,636,0
4372,7793,43.89,1.6,3350,0
13007,19728,34.07,3.1,6545,0
3826,11023,65.29,2.4,968,0
9634,10680,9.79,4.4,3508,0
13332,19466,31.51,3.6,9704,0
8364,18232,54.12,2.1,1593,0
8172,11997,31.88,4.1,10907,0
6987,11278,38.04,2.4,17276,0
6022,7990,24.63,4.1,5681,0
11498,17194,33.12,2.4,11738,0
2273,3271,30.5,3.6,6317,0
1317,6295,79.07,3.7,19042,0
7919,15980,50.44,2.7,16341,0
2868,4335,33.83,1.6,1221,0
2353,3837,38.66,4.0,11232,0
6214,11879,47.68,4.4,7074,0
386,3758,89.73,3.5,19310,0
9813,14548,32.55,4.4,18197,0
8594,19557,56.05,3.1,18803,0
3287,5607,41.36,1.6,18258,0
2288,17367,86.82,4.6,4426,0
7069,12016,41.16,2.8,19257,0
2162,18820,88.51,3.0,3245,0
4033,6987,42.27,2.0,9240,0
2401,6705,64.18,2.3,2006,0
11095,13835,19.8,3.8,15431,0
4622,16380,71.78,2.0,3844,0
4074,12968,68.58,3.4,15457,0
6108,13667,55.31,4.0,9854,0
3825,18879,79.74,2.0,16815,0
1086,7267,85.05,3.5,5326,0
4078,5352,23.79,2.7,15899,0
1183,3923,69.84,2.4,385,0
11711,16673,29.76,1.6,5693,0
9065,15401,41.14,2.5,15321,0
10605,19923,46.77,3.7,17978,0
554,1059,47.63,3.3,6459,0
4579,18562,75.33,4.0,494,0
16741,19862,15.71,4.9,7112,0
1027,1236,16.85,2.5,9942,0
7864,13310,40.92,2.1,7330,0
2305,11250,79.51,1.8,613,0
4419,10426,57.61,4.3,9262,0
4469,5810,23.08,3.9,5122,0
3813,13681,72.12,2.2,9496,0
3110,14976,79.23,1.5,9144,0
3636,18010,79.81,4.8,2510,0
631,1574,59.88,3.9,1076,0
8664,13053,33.62,3.1,2461,0
4645,12272,62.14,1.7,19143,0
3536,16091,78.02,2.1,11509,0
4255,17714,75.97,3.4,5035,0
1829,14690,87.55,1.8,13817,1
2659,8834,69.89,5.0,8416,0
286,2287,87.47,2.3,4282,1
3598,7258,50.42,4.4,18536,0
2576,7171,64.07,3.1,6164,0
6796,16037,57.62,3.7,2557,0
681,4137,83.53,2.7,10400,1
4845,5124,5.44,3.5,1419,0
1456,11828,87.69,3.1,10008,0
4209,19802,78.74,3.0,342,0
3880,9328,58.4,4.7,17790,0
14311,15383,6.97,5.0,13658,0
8004,12543,36.18,3.2,19771,0
15733,19341,18.65,4.4,4105,0
13674,15113,9.52,1.6,5503,0
15156,16780,9.68,1.7,10263,0
12855,15108,14.91,2.7,17902,0
3407,10637,67.96,5.0,10287,0
4345,6342,31.49,2.9,15823,0
8900,12363,28.01,1.7,9771,0
9395,17542,46.44,3.1,11923,0
2164,2757,21.49,2.2,15472,0
3146,10190,69.12,2.5,89,0
7729,11406,32.24,2.1,12171,0
283,1966,85.55,4.0,12691,0
9950,11135,10.64,3.8,9456,0
7068,8088,12.6,3.7,12244,0
13008,16199,19.7,3.5,14177,0
1655,10537,84.29,3.5,8588,0
12054,14009,13.95,1.8,2627,0
848,2865,70.39,4.8,6008,0
6931,9828,29.47,4.3,1530,0
15708,18658,15.81,2.4,15480,0
6966,8634,19.32,3.9,16735,0
4997,9380,46.72,3.0,15274,0
4990,6106,18.26,4.1,1627,0
3227,7967,59.49,2.0,18056,0
8380,9044,7.34,3.4,17322,0
4726,11393,58.52,3.0,15778,0
7832,16212,51.69,3.5,10766,0
6705,16657,59.74,1.7,9595,0
9243,14887,37.91,4.0,11619,0
2020,2896,30.23,4.9,2740,0
2433,2799,13.04,4.8,14929,0
3111,4929,36.87,1.7,725,0
2381,5549,57.08,3.0,5168,0
18059,19256,6.21,2.4,15602,0
16929,19520,13.27,2.5,11749,0
2838,6329,55.16,4.8,12008,0
8556,12228,30.02,2.1,9904,0
3060,18457,83.42,2.5,3419,1
5672,9221,38.49,2.4,13366,0
1485,5158,71.19,2.8,14326,0
3904,4644,15.93,1.7,6248,0
3713,4408,15.75,3.7,6424,0
5567,17901,68.9,5.0,18594,0
6506,8109,19.76,2.1,1605,0
7809,16471,52.59,4.7,13108,0
10405,11380,8.56,4.7,16852,0
7858,9464,16.97,2.8,2763,0
5357,15325,65.04,1.7,10599,0
1654,16431,89.93,2.8,14587,1
4215,14047,69.99,1.9,18071,0
1566,10336,84.85,1.8,9309,1
3284,13907,76.38,2.3,608,0
12600,14556,13.43,3.9,1039,0
1701,4203,59.53,4.4,11909,0
672,2512,73.23,4.3,9726,0
9693,12827,24.43,4.4,10197,0
4753,9477,49.84,1.7,16683,0
11547,18365,37.12,4.0,13640,0
9463,13757,31.21,2.5,3508,0
1744,10505,83.39,2.8,1359,1
6425,16517,61.1,1.9,5702,0
2135,6181,65.45,4.2,17386,0
2432,2629,7.49,3.3,15688,0
2853,3855,25.98,4.9,4756,0
1016,2330,56.38,4.6,18909,0
1678,4016,58.21,1.6,3496,0
1136,1468,22.55,4.3,16209,0
1608,5433,70.39,2.9,2424,0
7446,17444,57.31,2.1,15079,0
9890,14732,32.87,2.1,19158,0
9907,18534,46.54,3.3,12707,0
1739,6704,74.05,4.6,16204,0
12981,19920,34.83,4.4,18096,0
9981,17054,41.47,4.0,9366,0
9087,14285,36.38,4.7,13270,0
5168,18184,71.58,4.4,6468,0
10823,19064,43.22,3.2,11630,0
1297,5201,75.06,4.0,1376,0
1907,2511,24.02,3.4,3140,0
12161,13225,8.04,4.2,14689,0
7318,13783,46.9,1.7,3920,0
6769,7590,10.81,4.4,3086,0
7149,19557,63.44,2.5,3783,0
10592,12074,12.27,1.8,15037,0
2204,2511,12.22,4.3,10710,0
1992,5821,65.77,4.9,3128,0
4600,5326,13.62,2.1,18054,0
664,4033,83.51,3.7,16672,0
821,4399,81.32,3.9,6968,0
1944,4272,54.49,4.9,550,0
1396,1657,15.73,4.6,9452,0
1853,2470,24.97,3.7,6905,0
495,3407,85.47,4.1,16907,0
5732,11405,49.74,4.9,19331,0
4070,7258,43.92,2.6,15298,0
1636,5754,71.55,4.6,164,0
3696,17967,79.43,1.9,18913,0
12082,18296,33.96,4.1,9303,0
2533,8319,69.55,3.3,14379,0
1629,5550,70.65,2.9,13980,0
10314,18789,45.1,2.7,3472,0
7425,18501,59.87,4.9,18989,0
1492,2928,49.03,4.4,2790,0
2380,5804,58.99,4.7,8038,0
3073,7417,58.56,3.7,4179,0
7629,18127,57.91,2.9,9986,0
4802,18056,73.4,3.5,6575,0
4713,9363,49.66,4.5,9227,0
11793,17532,32.73,1.5,4784,0
15343,19150,19.87,4.9,16896,0
7286,9868,26.16,3.0,5511,0
286,2636,89.12,3.3,18286,0
8838,9986,11.49,2.2,1910,0
7605,9681,21.44,3.7,12612,0
11021,11947,7.74,3.7,1910,0
12823,19984,35.83,2.3,5052,0
10455,17044,38.66,3.5,17101,0
622,4105,84.83,3.3,12430,0
355,1015,65.01,2.5,19981,0
2177,2939,25.9,2.2,2675,0
3905,5621,30.51,1.5,13633,0
6249,13718,54.44,3.4,6298,0
2051,10576,80.6,1.6,3492,1
13877,18032,23.04,4.3,12998,0
2802,4025,30.36,2.4,1109,0
10517,11945,11.95,3.0,282,0
2831,3679,23.05,2.2,17835,0
1491,3228,53.8,2.3,675,0
2564,15040,82.95,3.9,834,0
15116,19403,22.09,3.4,16718,0
798,3622,77.96,1.7,18439,0
5232,6628,21.05,4.5,12279,0
754,2253,66.51,3.7,4662,0
1971,13128,84.98,3.4,12054,0
1921,3189,39.75,4.2,16998,0
1106,8472,86.94,3.9,13487,0
3020,18076,83.29,4.8,15950,0
1973,10685,81.53,2.2,18618,1
10758,12597,14.59,4.1,12609,0
12158,13537,10.18,3.4,8294,0
8465,19571,56.75,3.3,13289,0
2920,5102,42.76,2.0,16759,0
6830,11993,43.04,2.7,16511,0
4346,14216,69.43,4.5,6410,0
2064,10696,80.7,2.7,17878,1
10265,12836,20.03,4.3,15841,0
12505,14324,12.69,2.1,6597,0
9163,11852,22.68,4.4,19995,0
3929,4396,10.61,3.2,5744,0
3944,10836,63.6,4.5,2908,0
4866,16875,71.16,2.9,18751,0
1469,7557,80.55,4.3,13513,0
3557,4583,22.37,2.3,16558,0
9154,14749,37.93,2.6,17562,0
757,1005,24.63,5.0,6741,0
9296,15371,39.52,3.2,994,0
14854,16010,7.22,2.1,783,0
14546,18937,23.19,3.2,12685,0
7875,16700,52.84,3.9,2959,0
4231,5193,18.52,3.1,9109,0
3646,10517,65.32,2.4,710,0
755,1409,46.42,3.0,12723,0
4081,18581,78.03,2.4,2356,0
8211,17664,53.51,2.0,11736,0
5697,6495,12.28,4.4,12940,0
10315,19386,46.79,4.5,5672,0
9618,10458,8.03,1.8,8445,0
941,1637,42.51,3.0,12987,0
3748,10788,65.25,4.0,6332,0
4577,17070,73.18,4.8,18704,0
4643,6302,26.32,3.9,7589,0
2930,16054,81.74,2.9,16739,1
7430,11660,36.28,2.3,16184,0
17058,19072,10.56,3.5,8719,0
7484,18987,60.58,1.8,15504,0
10372,19190,45.95,4.6,12502,0
3698,4130,10.44,3.1,6008,0
3358,6631,49.35,2.9,7003,0
6742,7538,10.55,4.5,1594,0
3712,6340,41.44,4.7,6129,0
2139,4370,51.05,3.6,6903,0
9827,12962,24.18,3.9,18044,0
2680,15642,82.86,1.5,3061,1
1448,2330,37.85,4.2,14324,0
1567,5648,72.25,4.4,1477,0
9408,14758,36.25,2.1,7553,0
13274,15334,13.43,4.7,9720,0
5681,8196,30.68,2.0,10444,0
3962,7388,46.36,3.0,15170,0
3988,8572,53.47,3.1,191,0
2615,5593,53.24,4.6,13902,0
5329,14568,63.41,4.4,12294,0
3574,10887,67.16,2.7,5426,0
6431,13347,51.81,3.0,10882,0
1815,5197,65.06,1.9,5039,0
2917,4348,32.9,1.9,18641,0
181,1646,88.96,3.7,6363,0
4536,8629,47.43,1.6,8852,0
9204,19168,51.98,4.8,13662,0
3505,6320,44.53,4.1,5931,0
3716,8386,55.68,3.9,1693,0
4284,9168,53.27,3.6,15774,0
2281,17744,87.14,1.6,5456,1
1382,10734,87.12,3.3,11275,0
327,1679,80.5,2.7,8393,1
4994,5387,7.29,1.8,11216,0
831,7326,88.65,2.8,11246,1
10105,16339,38.15,3.0,12124,0
8407,11674,27.98,2.1,14383,0
893,2317,61.45,1.8,4982,0
10082,14854,32.12,4.9,8365,0
1751,3553,50.7,4.9,6494,0
14324,18272,21.6,2.0,5234,0
3842,4115,6.62,1.7,5334,0
615,2418,74.53,3.2,4349,0
1145,6124,81.29,3.3,9562,0
5889,8006,26.44,4.7,4741,0
11553,18771,38.45,4.9,10911,0
3654,5528,33.89,3.2,3463,0
2194,12894,82.98,3.5,11924,0
1137,9698,88.27,1.5,76,1
447,3320,86.53,1.8,12268,1
2827,3108,9.01,4.4,17035,0
873,1513,42.28,4.4,11904,0
8575,12917,33.61,4.9,19413,0
8719,12594,30.76,4.7,967,0
3900,17146,77.25,1.9,2246,0
3003,5435,44.74,4.9,4701,0
5167,6837,24.42,4.7,8303,0
15899,19483,18.39,1.5,236,0
13672,14744,7.27,2.3,4103,0
2909,5491,47.02,1.8,8123,0
5741,11454,49.87,3.6,11078,0
